date,acres,county,cause,lat,lon,binlat,binlon
Aug,1.5,THURSTON,Debris Burn,46.974698,-122.77842,3,3
Aug,0.1,SNOHOMISH,Miscellaneou,48.29105,-121.717596,1,4
Sep,0.1,THURSTON,Arson,47.023165,-122.772854,2,3
Aug,0.0,COWLITZ,Recreation,46.337057,-122.875895,3,3
Jul,0.2,ASOTIN,Lightning,46.141142,-117.198161,3,8
Apr,2.0,STEVENS,Debris Burn,48.618654,-118.009464,1,7
Jan,0.0,GRANT,Recreation,47.127872,-119.606125,2,6
Jun,0.1,YAKIMA,Recreation,46.737551,-120.885464,3,5
Jul,0.0,MASON,Debris Burn,47.367316,-123.027132,2,2
Jul,0.0,MASON,Debris Burn,47.367316,-123.027132,2,2
Jul,0.5,MASON,Debris Burn,47.367316,-123.027132,2,2
Sep,0.1,SKAMANIA,Miscellaneou,45.781166,-121.626394,4,4
Jul,0.3,ISLAND,Miscellaneou,48.16105,-122.585195,1,3
Aug,0.5,ISLAND,Miscellaneou,48.16105,-122.585195,1,3
Jun,0.1,CHELAN,Miscellaneou,47.295251,-120.348094,2,5
Jan,0.3,CLARK,Debris Burn,45.641541,-122.262361,4,3
Jun,0.1,OKANOGAN,Children,48.096344,-119.811339,1,6
Jul,0.5,SPOKANE,Recreation,47.785436,-117.37607,2,8
Jul,0.0,STEVENS,Miscellaneou,47.99509,-117.590405,2,8
Jul,0.0,PIERCE,Recreation,46.885547,-122.308388,3,3
Jul,0.1,GRAYS HARBOR,Debris Burn,47.000254,-123.822952,2,2
Feb,0.2,COWLITZ,Debris Burn,46.109906,-122.782067,3,3
Nov,1.5,KLICKITAT,Miscellaneou,45.845143,-121.017378,4,4
Jun,0.1,OKANOGAN,Debris Burn,48.776725,-118.913165,1,7
Jul,0.2,OKANOGAN,Lightning,48.776725,-118.913165,1,7
Jul,0.0,STEVENS,Miscellaneou,48.05367,-117.638372,1,8
Jan,0.0,STEVENS,Debris Burn,48.05367,-117.638372,1,8
Aug,0.1,STEVENS,Railroad,48.05367,-117.638372,1,8
Aug,0.01,LINCOLN,Miscellaneou,47.83417,-117.85605,2,8
Oct,0.2,STEVENS,Smoker,48.3567,-118.136534,1,7
Aug,0.2,STEVENS,Lightning,48.886905,-117.801505,1,8
Jul,0.0,KITTITAS,Debris Burn,47.242563,-121.034625,2,4
Jun,1.0,SPOKANE,Lightning,47.261814,-117.603939,2,8
Jul,0.1,KITTITAS,None,47.299414,-121.239526,2,4
Sep,0.0,KING,Debris Burn,47.72713,-122.090219,2,3
Aug,0.1,KITTITAS,Miscellaneou,47.137202,-120.876453,2,5
Aug,0.0,PEND OREILLE,Lightning,48.491341,-117.208274,1,8
Jan,0.0,THURSTON,Debris Burn,46.945355,-122.622276,3,3
Jul,0.0,PIERCE,Miscellaneou,47.102785,-122.049658,2,3
Aug,0.0,MASON,Smoker,47.323553,-123.196268,2,2
Jul,0.1,SPOKANE,Recreation,47.589478,-117.392901,2,8
Jun,2.8,SPOKANE,Miscellaneou,47.589478,-117.392901,2,8
Aug,0.1,STEVENS,Recreation,48.184826,-117.73431,1,8
Aug,0.1,SPOKANE,Miscellaneou,47.818049,-117.526466,2,8
Jan,0.0,THURSTON,Smoker,47.012438,-123.031896,2,2
Mar,14.0,WHATCOM,Debris Burn,48.940443,-122.019403,1,3
Aug,0.1,OKANOGAN,Lightning,48.479947,-119.735916,1,6
Jul,0.1,PACIFIC,Lightning,46.503984,-123.553295,3,2
Jul,3.0,PACIFIC,Debris Burn,46.503984,-123.553295,3,2
Aug,0.1,KITTITAS,Recreation,47.231626,-121.045316,2,4
Jun,0.5,STEVENS,Debris Burn,48.403991,-118.197103,1,7
Sep,0.0,MASON,Miscellaneou,47.188427,-123.17992,2,2
Nov,0.0,SKAMANIA,Lightning,45.62875,-122.238614,4,3
Aug,0.0,STEVENS,Recreation,48.060945,-117.622265,1,8
Jan,0.5,OKANOGAN,Debris Burn,48.925368,-119.290124,1,6
Aug,0.0,STEVENS,Lightning,48.795104,-117.763884,1,8
Jun,0.1,WHATCOM,Lightning,48.883067,-122.099583,1,3
Apr,2.0,SPOKANE,Debris Burn,47.534546,-117.354963,2,8
Jul,50.0,CHELAN,Miscellaneou,47.300027,-120.141293,2,5
Aug,0.0,MASON,Miscellaneou,47.500386,-122.963531,2,3
Aug,5.0,SPOKANE,Miscellaneou,47.780231,-117.293529,2,8
Jul,0.0,MASON,Children,47.37683,-123.044375,2,2
Sep,0.3,THURSTON,Miscellaneou,47.066726,-122.938036,2,3
Jun,0.1,OKANOGAN,Lightning,48.493862,-119.389823,1,6
Jun,3.0,STEVENS,Lightning,47.817916,-117.547963,2,8
Jul,0.1,SPOKANE,Children,47.825627,-117.365567,2,8
Oct,0.2,SPOKANE,Debris Burn,47.472995,-117.679882,2,8
Jun,0.1,SPOKANE,Children,47.811037,-117.376079,2,8
Aug,0.2,SPOKANE,Miscellaneou,47.811037,-117.376079,2,8
Jul,0.0,PEND OREILLE,Debris Burn,48.679705,-117.402414,1,8
Aug,0.1,KING,Lightning,47.336327,-121.434717,2,4
Sep,0.1,SAN JUAN,Debris Burn,48.572483,-123.093931,1,2
Jun,0.2,SAN JUAN,Smoker,48.572483,-123.093931,1,2
Jul,0.1,CHELAN,Debris Burn,47.812432,-120.409553,2,5
Aug,0.5,COWLITZ,Miscellaneou,46.001804,-122.733995,3,3
Jul,0.1,SAN JUAN,Children,48.652778,-122.999184,1,3
Sep,0.1,SNOHOMISH,Debris Burn,48.263023,-121.931498,1,4
Aug,2.0,KITTITAS,Children,47.094865,-120.825195,2,5
Jun,0.1,KITTITAS,Recreation,47.094865,-120.825195,2,5
Aug,0.4,KITTITAS,Smoker,47.094865,-120.825195,2,5
Apr,0.1,KING,Debris Burn,47.408274,-122.005513,2,3
Aug,0.5,YAKIMA,Recreation,46.724428,-120.459085,3,5
May,0.0,STEVENS,Miscellaneou,48.756677,-117.898399,1,8
Sep,0.2,PEND OREILLE,Debris Burn,48.383959,-117.291167,1,8
Jul,9662.0,CHELAN,Lightning,47.662036,-120.748408,2,5
Sep,484.0,FERRY,Miscellaneou,48.602587,-118.148882,1,7
May,0.0,PIERCE,Arson,47.016765,-121.760935,2,4
Jul,0.8,SPOKANE,Miscellaneou,47.880342,-117.333818,2,8
Sep,5.0,LEWIS,Miscellaneou,46.515603,-123.123226,3,2
Jul,0.5,KITSAP,Recreation,47.623035,-122.828231,2,3
Sep,0.5,GRAYS HARBOR,Miscellaneou,47.4416,-123.953979,2,2
Jul,0.1,CLALLAM,Lightning,48.244944,-124.633841,1,1
May,0.5,GRAYS HARBOR,Recreation,47.179979,-124.183446,2,1
Aug,0.5,STEVENS,Lightning,48.855591,-117.905585,1,8
Jul,0.1,PEND OREILLE,Smoker,48.145161,-117.187794,1,8
Aug,0.0,OKANOGAN,Lightning,48.950453,-119.65738,1,6
Oct,0.1,STEVENS,Recreation,48.563538,-117.888364,1,8
Aug,0.2,MASON,Miscellaneou,47.235796,-123.122034,2,2
Jun,0.5,STEVENS,Lightning,47.838178,-117.594036,2,8
Jul,0.2,SPOKANE,Children,47.572573,-117.20626,2,8
Apr,1.0,SPOKANE,Debris Burn,47.572573,-117.20626,2,8
Aug,0.1,CLARK,Arson,45.753054,-122.380206,4,3
Sep,0.1,KING,Recreation,47.19355,-121.923867,2,4
Aug,7.0,THURSTON,Smoker,46.79486,-122.968791,3,3
Aug,0.1,WHATCOM,Recreation,48.929307,-122.372304,1,3
Aug,0.1,YAKIMA,Lightning,46.510731,-121.156903,3,4
Sep,0.2,SPOKANE,Arson,47.962327,-117.531444,2,8
Jul,1.5,THURSTON,Smoker,47.096379,-123.024735,2,2
Jul,0.2,SPOKANE,Miscellaneou,47.622986,-117.504993,2,8
Jul,0.0,SPOKANE,Arson,47.622986,-117.504993,2,8
Aug,4.0,SPOKANE,Children,47.622986,-117.504993,2,8
Jul,0.3,KLICKITAT,Recreation,45.999392,-121.258447,4,4
Jul,0.0,YAKIMA,Lightning,46.643258,-120.982049,3,5
Jul,128.0,OKANOGAN,Lightning,48.11819,-119.854569,1,6
Jul,0.0,FERRY,Miscellaneou,48.785907,-118.148215,1,7
Jul,0.25,THURSTON,Arson,46.815004,-123.044617,3,2
Jan,0.0,THURSTON,Debris Burn,46.815004,-123.044617,3,2
Jul,0.5,THURSTON,Debris Burn,46.815004,-123.044617,3,2
Jun,0.0,MASON,Debris Burn,47.343285,-123.172315,2,2
Aug,0.0,SAN JUAN,Miscellaneou,48.752547,-122.890317,1,3
Jun,0.1,SAN JUAN,Smoker,48.752547,-122.890317,1,3
Jul,0.1,SAN JUAN,Miscellaneou,48.752547,-122.890317,1,3
Sep,0.0,KING,Recreation,47.695861,-121.844503,2,4
Oct,0.5,YAKIMA,Smoker,46.789647,-120.711371,3,5
Jul,0.0,KING,Children,47.168366,-121.955352,2,4
Aug,1200.0,KLICKITAT,Miscellaneou,45.700539,-120.812661,4,5
Nov,0.3,YAKIMA,Recreation,46.790732,-120.919463,3,5
Jul,0.2,OKANOGAN,Lightning,48.30263,-119.898628,1,6
Jan,0.0,SPOKANE,Recreation,47.840531,-117.726126,2,8
May,0.1,KITTITAS,Recreation,47.291381,-121.091148,2,4
Aug,0.8,THURSTON,Debris Burn,46.983973,-123.022282,3,2
Jul,0.3,KITTITAS,Debris Burn,47.270831,-121.260801,2,4
Jul,0.2,SPOKANE,Miscellaneou,47.644527,-117.408604,2,8
Jun,2.0,SPOKANE,Miscellaneou,47.587713,-117.400969,2,8
Jul,0.1,SPOKANE,Miscellaneou,47.587713,-117.400969,2,8
Oct,0.5,SPOKANE,Miscellaneou,47.587713,-117.400969,2,8
Sep,2.0,SPOKANE,Logging,47.587713,-117.400969,2,8
Oct,0.1,SPOKANE,Debris Burn,47.587713,-117.400969,2,8
Sep,0.2,SPOKANE,Recreation,47.587713,-117.400969,2,8
Jul,0.3,SPOKANE,Recreation,47.587713,-117.400969,2,8
Jun,0.1,SPOKANE,Arson,47.587713,-117.400969,2,8
Aug,0.0,SPOKANE,Children,47.587713,-117.400969,2,8
Jul,1.0,SPOKANE,Arson,47.587713,-117.400969,2,8
Sep,1.0,SPOKANE,Arson,47.587713,-117.400969,2,8
Aug,1.0,CLARK,Debris Burn,45.931359,-122.587614,4,3
Oct,2.0,GRAYS HARBOR,Recreation,47.066457,-123.391936,2,2
Jul,0.1,SNOHOMISH,Debris Burn,48.016603,-121.992908,1,4
Aug,0.2,THURSTON,Miscellaneou,46.860831,-122.981857,3,3
Oct,0.0,WAHKIAKUM,Recreation,46.306429,-123.3482,3,2
Sep,0.1,SKAMANIA,Miscellaneou,45.62377,-122.05609,4,3
Jul,0.1,MASON,Debris Burn,47.32348,-122.983245,2,3
Sep,0.1,MASON,Debris Burn,47.32348,-122.983245,2,3
Aug,0.1,STEVENS,Lightning,48.163295,-118.020923,1,7
Jun,0.1,OKANOGAN,Lightning,48.63177,-119.052727,1,6
Sep,0.1,PIERCE,Recreation,47.088356,-122.060774,2,3
Sep,0.0,COWLITZ,Children,46.264258,-122.979304,3,3
Jun,0.0,KITTITAS,Recreation,47.212363,-121.143523,2,4
Sep,0.1,KITTITAS,Railroad,47.212363,-121.143523,2,4
Sep,0.0,KITTITAS,Railroad,47.212363,-121.143523,2,4
Jul,0.0,KITTITAS,Railroad,47.212363,-121.143523,2,4
Jul,0.1,KITTITAS,Railroad,47.212363,-121.143523,2,4
Aug,0.0,KITTITAS,Smoker,47.212363,-121.143523,2,4
Jul,0.0,STEVENS,Miscellaneou,48.155619,-117.712347,1,8
Jul,77.0,MASON,Debris Burn,47.2786,-123.289783,2,2
Jun,0.0,MASON,Miscellaneou,47.267295,-123.002277,2,2
Oct,0.1,CHELAN,Miscellaneou,47.663025,-120.645254,2,5
Apr,0.2,STEVENS,Recreation,48.503632,-117.879474,1,8
Aug,0.0,STEVENS,Miscellaneou,48.503632,-117.879474,1,8
Jun,0.2,SKAGIT,Miscellaneou,48.478344,-122.193336,1,3
Jul,1.0,THURSTON,Recreation,46.843577,-122.729297,3,3
Jun,0.0,THURSTON,Recreation,46.974248,-122.685963,3,3
Aug,116.0,OKANOGAN,Miscellaneou,48.677924,-119.63901,1,6
Apr,0.5,WAHKIAKUM,Debris Burn,46.362152,-123.592666,3,2
Jul,0.1,OKANOGAN,Recreation,48.891785,-119.60776,1,6
Sep,0.1,YAKIMA,Recreation,46.517518,-120.908638,3,5
Aug,0.1,PIERCE,Debris Burn,46.988969,-121.971478,3,4
Jul,0.1,SPOKANE,Children,47.792718,-117.397368,2,8
Aug,1.0,SKAGIT,Miscellaneou,48.393813,-122.185775,1,3
May,0.0,SKAGIT,Recreation,48.623319,-121.753568,1,4
Jan,3.0,LEWIS,Debris Burn,46.606252,-122.549914,3,3
Aug,0.0,SPOKANE,Arson,47.765798,-117.229235,2,8
Jun,0.5,KLICKITAT,Miscellaneou,45.87397,-121.022341,4,4
Jul,0.0,YAKIMA,Miscellaneou,46.587477,-120.606878,3,5
Sep,0.0,STEVENS,Recreation,48.580592,-117.622383,1,8
Jan,0.0,SPOKANE,Miscellaneou,47.956063,-117.452827,2,8
Aug,0.5,COWLITZ,Arson,45.88794,-122.773815,4,3
Sep,3.0,GRAYS HARBOR,Railroad,46.989938,-123.540775,3,2
Aug,0.3,CLARK,Miscellaneou,45.904377,-122.7116,4,3
Nov,1.0,KITTITAS,Recreation,47.050223,-120.869784,2,5
Aug,0.1,SNOHOMISH,Debris Burn,48.056236,-121.939048,1,4
Jun,0.2,MASON,Recreation,47.39664,-123.025648,2,2
Jul,0.1,MASON,Smoker,47.39664,-123.025648,2,2
Jan,0.0,SPOKANE,Miscellaneou,47.847787,-117.698795,2,8
Aug,2.7,STEVENS,Lightning,48.531183,-117.805477,1,8
Jul,0.1,PEND OREILLE,Lightning,48.897086,-117.37528,1,8
Aug,0.5,SPOKANE,Debris Burn,47.809393,-117.293568,2,8
Jul,0.5,SPOKANE,Recreation,47.809393,-117.293568,2,8
Apr,0.1,SPOKANE,Recreation,47.809393,-117.293568,2,8
Sep,4.0,SPOKANE,Miscellaneou,47.809393,-117.293568,2,8
Aug,5.5,SPOKANE,Children,47.771235,-117.499269,2,8
Aug,8.0,SPOKANE,Miscellaneou,47.771235,-117.499269,2,8
Sep,0.1,SPOKANE,Recreation,47.771235,-117.499269,2,8
Oct,0.1,STEVENS,Arson,48.085162,-117.768692,1,8
May,0.0,STEVENS,Logging,48.085162,-117.768692,1,8
Jul,1.0,GRAYS HARBOR,Miscellaneou,46.846408,-124.105264,3,1
Sep,1.0,LEWIS,Debris Burn,46.598173,-123.023518,3,2
Jan,0.0,SPOKANE,Miscellaneou,47.662176,-117.076313,2,8
Sep,68.0,GRAYS HARBOR,Debris Burn,47.49771,-124.150918,2,1
Jun,0.1,KITTITAS,Debris Burn,46.822295,-120.453059,3,5
Jun,0.1,SKAMANIA,Railroad,45.730374,-121.931153,4,4
Jul,0.25,PACIFIC,Miscellaneou,46.783312,-123.816307,3,2
Aug,0.5,SPOKANE,Miscellaneou,47.578023,-117.21426,2,8
Oct,0.1,CLARK,Debris Burn,45.850164,-122.653907,4,3
Apr,0.1,CLARK,Debris Burn,45.756887,-122.303975,4,3
Aug,0.2,SPOKANE,Lightning,47.980528,-117.123913,2,8
Aug,0.1,LEWIS,Recreation,46.722503,-122.799719,3,3
May,0.1,CHELAN,Miscellaneou,47.325331,-120.242363,2,5
Aug,0.1,PEND OREILLE,Miscellaneou,48.053103,-117.20827,1,8
Apr,2.0,PEND OREILLE,Debris Burn,48.053103,-117.20827,1,8
Aug,892.0,PEND OREILLE,Miscellaneou,48.053103,-117.20827,1,8
Jul,10.0,KITTITAS,Miscellaneou,46.931367,-120.769369,3,5
Oct,0.2,COWLITZ,Recreation,46.012454,-122.66149,3,3
Aug,5.0,KLICKITAT,Miscellaneou,45.701994,-121.124615,4,4
May,55.0,PEND OREILLE,Debris Burn,48.481524,-117.138479,1,8
Jul,2.0,CHELAN,Miscellaneou,47.50824,-120.550421,2,5
Sep,0.5,WHITMAN,Children,47.257274,-117.376717,2,8
Oct,0.1,PACIFIC,Debris Burn,46.477461,-124.033615,3,1
Oct,0.1,PACIFIC,Debris Burn,46.477461,-124.033615,3,1
Sep,0.1,PACIFIC,Debris Burn,46.477461,-124.033615,3,1
Aug,140.0,THURSTON,Miscellaneou,46.899283,-122.852365,3,3
Sep,4.0,THURSTON,Debris Burn,46.899283,-122.852365,3,3
Aug,0.1,THURSTON,Debris Burn,46.899283,-122.852365,3,3
Jul,0.1,THURSTON,Railroad,46.899283,-122.852365,3,3
Aug,3.0,SPOKANE,Lightning,47.272434,-117.409979,2,8
Oct,0.1,THURSTON,Recreation,46.863317,-122.763121,3,3
Apr,7.0,SNOHOMISH,Miscellaneou,47.969888,-121.944711,2,4
May,0.1,STEVENS,Recreation,48.159193,-117.663559,1,8
Jul,0.1,STEVENS,Recreation,47.836085,-117.559121,2,8
Jul,0.0,STEVENS,Miscellaneou,48.195766,-117.750567,1,8
Aug,0.1,GARFIELD,Debris Burn,46.286531,-117.554644,3,8
Jul,0.0,MASON,Smoker,47.439725,-122.87581,2,3
Aug,0.0,MASON,Recreation,47.439725,-122.87581,2,3
Jul,0.0,MASON,Recreation,47.439725,-122.87581,2,3
Sep,0.1,STEVENS,Miscellaneou,48.534854,-117.744368,1,8
Aug,0.1,SKAMANIA,Debris Burn,46.091191,-122.070068,3,3
Sep,0.4,SPOKANE,Debris Burn,47.454786,-117.695775,2,8
Aug,0.1,COWLITZ,Recreation,46.116994,-122.486257,3,3
Jun,0.2,THURSTON,Children,46.950842,-122.587431,3,3
Aug,0.1,SPOKANE,Debris Burn,47.572446,-117.292631,2,8
Jul,0.0,THURSTON,Debris Burn,46.878269,-123.026418,3,2
Jul,0.1,KITTITAS,Recreation,47.167519,-120.804551,2,5
Oct,0.1,KITTITAS,Recreation,47.167519,-120.804551,2,5
Jul,0.0,KITTITAS,Lightning,47.167519,-120.804551,2,5
Sep,0.3,JEFFERSON,Debris Burn,48.076471,-122.84064,1,3
Aug,0.0,STEVENS,Lightning,48.979551,-118.197477,1,7
Jun,5.0,LEWIS,Debris Burn,46.521131,-121.824022,3,4
Aug,2.0,LEWIS,Debris Burn,46.472144,-123.107011,3,2
Sep,1.0,THURSTON,Debris Burn,46.947336,-122.931733,3,3
Jun,0.1,OKANOGAN,Lightning,48.89522,-119.818701,1,6
Aug,0.0,STEVENS,None,48.260357,-117.837804,1,8
Jul,0.1,OKANOGAN,Lightning,48.125292,-119.806054,1,6
Sep,0.1,WAHKIAKUM,Recreation,46.242121,-123.424873,3,2
Jun,0.3,SKAMANIA,Debris Burn,45.746299,-121.558377,4,4
Jul,2.0,SKAMANIA,Children,45.746299,-121.558377,4,4
Jul,0.0,MASON,Miscellaneou,47.216044,-122.968774,2,3
Jul,0.0,FERRY,Debris Burn,48.577416,-118.751297,1,7
Aug,1.0,PACIFIC,Smoker,46.713309,-123.827255,3,2
Apr,2.0,YAKIMA,Smoker,46.89179,-120.959078,3,5
Jul,0.1,YAKIMA,Recreation,46.89179,-120.959078,3,5
Apr,0.1,ISLAND,Miscellaneou,48.118683,-122.453426,1,3
Aug,1.5,ISLAND,Miscellaneou,48.118683,-122.453426,1,3
Jul,0.0,PEND OREILLE,Debris Burn,48.231857,-117.165917,1,8
Jun,0.1,LEWIS,Recreation,46.481732,-122.522371,3,3
Jun,0.1,LEWIS,Recreation,46.481732,-122.522371,3,3
Jul,0.2,LEWIS,Miscellaneou,46.481732,-122.522371,3,3
Jun,0.2,LEWIS,Debris Burn,46.481732,-122.522371,3,3
Jul,0.0,KITTITAS,Recreation,47.004989,-120.754229,2,5
Jul,0.01,YAKIMA,Recreation,46.525179,-121.156998,3,4
Aug,200.0,OKANOGAN,Miscellaneou,48.562478,-119.460814,1,6
Aug,25.0,STEVENS,Miscellaneou,47.887994,-117.780347,2,8
Oct,1.0,THURSTON,Debris Burn,47.148501,-122.938702,2,3
Sep,0.0,SPOKANE,Lightning,47.926972,-117.484932,2,8
Aug,0.4,SPOKANE,Children,47.995617,-117.273457,2,8
Sep,0.1,SPOKANE,Recreation,47.995617,-117.273457,2,8
Aug,0.3,STEVENS,Arson,48.834167,-117.801002,1,8
Sep,3.0,SPOKANE,Debris Burn,47.693642,-117.550512,2,8
Aug,40.0,SPOKANE,Railroad,47.693642,-117.550512,2,8
Jul,0.3,KITSAP,Miscellaneou,47.544807,-122.850353,2,3
Aug,0.3,MASON,Children,47.249577,-123.100436,2,2
Aug,1.4,MASON,Smoker,47.249577,-123.100436,2,2
Mar,0.1,SNOHOMISH,Children,48.260871,-121.586109,1,4
Jul,0.1,STEVENS,Lightning,48.548689,-117.624364,1,8
Aug,0.0,SPOKANE,Lightning,47.707645,-117.229282,2,8
Sep,1.0,SNOHOMISH,Miscellaneou,47.899375,-121.853318,2,4
Apr,0.3,OKANOGAN,Debris Burn,48.841573,-119.295346,1,6
Sep,1.0,SPOKANE,Children,47.673811,-117.525988,2,8
Oct,0.3,SPOKANE,Miscellaneou,47.67013,-117.509807,2,8
Oct,0.5,SPOKANE,Miscellaneou,47.67013,-117.509807,2,8
Aug,0.0,CLALLAM,Children,48.059793,-123.326054,1,2
Sep,0.1,CLARK,Miscellaneou,45.893825,-122.495967,4,3
Jul,0.1,OKANOGAN,Lightning,48.662455,-119.015029,1,6
Jun,0.1,CLALLAM,Debris Burn,48.135643,-123.623774,1,2
Aug,0.0,CLALLAM,Miscellaneou,48.135643,-123.623774,1,2
Aug,0.0,MASON,Miscellaneou,47.20749,-123.254557,2,2
Sep,26.0,MASON,Recreation,47.20749,-123.254557,2,2
Apr,0.5,MASON,Smoker,47.20749,-123.254557,2,2
Mar,0.5,MASON,Debris Burn,47.20749,-123.254557,2,2
Jan,0.0,SPOKANE,Debris Burn,47.994102,-117.346945,2,8
Jul,1.5,SPOKANE,Miscellaneou,47.618598,-117.091981,2,8
Mar,2.0,LEWIS,Debris Burn,46.529602,-122.113307,3,3
Jul,0.3,STEVENS,Lightning,48.314952,-117.922407,1,8
Aug,0.0,OKANOGAN,Arson,48.502014,-119.725358,1,6
Aug,0.1,GRAYS HARBOR,Logging,46.920856,-123.956209,3,2
Jul,0.1,CHELAN,Debris Burn,47.516145,-120.442362,2,5
Mar,0.3,GRAYS HARBOR,Debris Burn,47.120759,-123.992388,2,2
Jul,0.2,SPOKANE,Miscellaneou,47.691896,-117.526338,2,8
Sep,0.1,COWLITZ,Debris Burn,46.322013,-122.730237,3,3
Aug,0.0,COWLITZ,Children,46.322013,-122.730237,3,3
Aug,0.1,JEFFERSON,Arson,47.87119,-122.707593,2,3
Jul,0.1,GRAYS HARBOR,Miscellaneou,47.352183,-123.914032,2,2
Aug,0.1,COWLITZ,Debris Burn,46.20137,-123.017518,3,2
Oct,0.5,KLICKITAT,Recreation,45.950969,-121.382821,4,4
Jul,0.1,FERRY,Lightning,48.609715,-118.159861,1,7
Sep,25.0,MASON,Smoker,47.230411,-122.878426,2,3
Jul,0.1,KITTITAS,Smoker,47.096362,-121.315119,2,4
Jan,0.0,PACIFIC,Debris Burn,46.655503,-123.729311,3,2
Jul,0.1,STEVENS,Lightning,47.94645,-117.748161,2,8
Oct,0.1,KITTITAS,Smoker,47.209776,-121.019174,2,4
Sep,0.2,YAKIMA,Lightning,46.12279,-121.393379,3,4
Aug,0.1,LEWIS,Recreation,46.697674,-121.925917,3,4
Jun,0.1,YAKIMA,Recreation,46.93094,-120.864116,3,5
Jun,0.01,CHELAN,Lightning,47.929122,-120.010299,2,5
Oct,0.5,GRAYS HARBOR,Debris Burn,46.946472,-123.358413,3,2
Jul,0.1,KITTITAS,Recreation,47.430716,-121.064345,2,4
Aug,7.0,COWLITZ,Debris Burn,46.350928,-122.958972,3,3
Jul,0.0,OKANOGAN,Debris Burn,48.302966,-120.01138,1,5
Aug,0.0,THURSTON,Debris Burn,47.120993,-122.888826,2,3
Jan,0.0,STEVENS,Miscellaneou,48.613112,-117.541531,1,8
Sep,0.2,WHATCOM,Recreation,48.928447,-122.715474,1,3
May,5.0,KING,Debris Burn,47.743374,-121.378163,2,4
Jul,0.1,KITTITAS,Lightning,47.11163,-120.31466,2,5
Sep,16.0,PIERCE,Miscellaneou,46.870518,-122.46256,3,3
Jul,0.1,KING,Recreation,47.482015,-121.645364,2,4
Jun,0.3,FERRY,Debris Burn,48.747933,-118.582588,1,7
Aug,0.0,OKANOGAN,Lightning,47.962305,-119.945619,2,6
Jul,2.0,ISLAND,Miscellaneou,48.001828,-122.432561,1,3
Jun,0.25,COWLITZ,Debris Burn,46.009144,-122.837704,3,3
Aug,0.1,COWLITZ,Recreation,46.320081,-122.711711,3,3
Jul,0.1,COWLITZ,Recreation,46.320081,-122.711711,3,3
Jul,0.1,COWLITZ,Recreation,46.320081,-122.711711,3,3
Jul,0.1,COWLITZ,Recreation,46.320081,-122.711711,3,3
Mar,6.0,STEVENS,Miscellaneou,47.877017,-117.785716,2,8
Jul,0.1,KLICKITAT,Lightning,46.006697,-121.284416,3,4
Aug,0.5,ASOTIN,Lightning,46.098674,-117.142877,3,8
Jun,0.01,PACIFIC,Debris Burn,46.680045,-123.754885,3,2
Aug,32.0,WAHKIAKUM,Debris Burn,46.234029,-123.28717,3,2
Jun,0.3,PEND OREILLE,Recreation,48.143214,-117.082774,1,8
Jun,0.0,PIERCE,Debris Burn,47.083745,-122.322967,2,3
Aug,0.2,KITTITAS,Lightning,47.111609,-120.33656,2,5
Jul,0.5,GRAYS HARBOR,Logging,47.253837,-124.080351,2,1
Aug,0.1,STEVENS,Lightning,48.172893,-117.534449,1,8
Aug,0.0,YAKIMA,Smoker,46.530366,-121.143706,3,4
Jul,0.3,STEVENS,Lightning,48.515548,-118.079399,1,7
Aug,0.1,STEVENS,Lightning,48.445615,-117.773677,1,8
Mar,0.1,KLICKITAT,Debris Burn,45.848268,-121.496723,4,4
Jul,0.1,KLICKITAT,Debris Burn,45.848268,-121.496723,4,4
Aug,0.7,KLICKITAT,Children,45.848268,-121.496723,4,4
Jul,0.1,KITTITAS,Debris Burn,47.151769,-120.929375,2,5
Aug,0.1,KITTITAS,Logging,47.151769,-120.929375,2,5
Jan,0.0,THURSTON,Debris Burn,46.843787,-123.065302,3,2
May,0.1,COWLITZ,Lightning,46.046985,-122.836372,3,3
Jul,4.0,COWLITZ,Recreation,46.046985,-122.836372,3,3
Aug,0.0,KING,Recreation,47.182979,-121.981683,2,4
Sep,0.0,STEVENS,None,48.232466,-117.546646,1,8
Jul,0.1,SPOKANE,Children,47.593051,-117.365988,2,8
May,1.5,PIERCE,Miscellaneou,46.944103,-122.410472,3,3
Sep,0.1,PIERCE,Arson,46.944103,-122.410472,3,3
Oct,0.0,PIERCE,Miscellaneou,46.944103,-122.410472,3,3
Sep,1.5,PIERCE,Recreation,46.944103,-122.410472,3,3
Sep,0.0,PIERCE,Recreation,46.944103,-122.410472,3,3
Aug,0.7,PIERCE,Recreation,46.944103,-122.410472,3,3
Jul,0.0,SPOKANE,Debris Burn,47.737547,-117.679396,2,8
Jun,1.0,SPOKANE,Miscellaneou,47.737547,-117.679396,2,8
Jul,0.0,OKANOGAN,Miscellaneou,48.815489,-119.639689,1,6
Jul,0.0,YAKIMA,Recreation,46.507509,-121.026517,3,4
May,0.1,WHATCOM,Recreation,48.697725,-122.510804,1,3
Aug,0.5,CHELAN,Lightning,47.816197,-120.175211,2,5
Sep,4.3,LEWIS,Recreation,46.755773,-122.181986,3,3
Sep,0.0,KING,Recreation,47.548535,-121.733972,2,4
Nov,0.0,THURSTON,Miscellaneou,47.119432,-122.791317,2,3
Sep,0.1,THURSTON,Debris Burn,47.119432,-122.791317,2,3
May,0.0,THURSTON,Smoker,47.119432,-122.791317,2,3
